"ballot_id","MP_id","surname","origin","party","gvt_party_at_home","vote_type_id","vote_id","ballot_pass","ft_process_step","ft_topic_id","ft_topic","ft_for","ft_against","ft_abstention","ft_absent","ballot_date","ballot_type_id","gvt_type_dk","gvt_bloc_dk","comment","ballot_result_string"
7567,"15757","Chemnitz","GL","IA",FALSE,"3","1792371",TRUE,NA,NA,NA,51,41,0,87,2020-12-08,3,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 51 (S, RV, SF, EL, ALT og UFG), imod stemte 41 (V, DF, KF, NB og LA), hverken for eller imod stemte 0."
7567,"18688","Høegh-Dam","GL","SIU",TRUE,"3","1792384",TRUE,NA,NA,NA,51,41,0,87,2020-12-08,3,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 51 (S, RV, SF, EL, ALT og UFG), imod stemte 41 (V, DF, KF, NB og LA), hverken for eller imod stemte 0."
7568,"247","Joensen","FO","B",TRUE,"3","1792524",TRUE,NA,NA,NA,49,44,0,86,2020-12-08,3,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 49 (S, RV, SF, EL og ALT), imod stemte 44 (V, DF, KF, NB, LA og UFG), hverken for eller imod stemte 0."
7568,"262","Skaale","FO","C",FALSE,"3","1792527",TRUE,NA,NA,NA,49,44,0,86,2020-12-08,3,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 49 (S, RV, SF, EL og ALT), imod stemte 44 (V, DF, KF, NB, LA og UFG), hverken for eller imod stemte 0."
7568,"15757","Chemnitz","GL","IA",FALSE,"3","1792549",TRUE,NA,NA,NA,49,44,0,86,2020-12-08,3,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 49 (S, RV, SF, EL og ALT), imod stemte 44 (V, DF, KF, NB, LA og UFG), hverken for eller imod stemte 0."
7568,"18688","Høegh-Dam","GL","SIU",TRUE,"3","1792563",TRUE,NA,NA,NA,49,44,0,86,2020-12-08,3,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 49 (S, RV, SF, EL og ALT), imod stemte 44 (V, DF, KF, NB, LA og UFG), hverken for eller imod stemte 0."
7569,"247","Joensen","FO","B",TRUE,"3","1792697",TRUE,NA,NA,NA,93,0,0,86,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 93 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0."
7569,"262","Skaale","FO","C",FALSE,"3","1792703",TRUE,NA,NA,NA,93,0,0,86,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 93 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0."
7569,"15757","Chemnitz","GL","IA",FALSE,"3","1792726",TRUE,NA,NA,NA,93,0,0,86,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 93 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0."
7569,"18688","Høegh-Dam","GL","SIU",TRUE,"3","1792741",TRUE,NA,NA,NA,93,0,0,86,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 93 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0."
7570,"247","Joensen","FO","B",TRUE,"3","1792878",TRUE,NA,NA,NA,96,0,0,83,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 96 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0."
7570,"262","Skaale","FO","C",FALSE,"3","1792884",TRUE,NA,NA,NA,96,0,0,83,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 96 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0."
7570,"15757","Chemnitz","GL","IA",FALSE,"3","1792907",TRUE,NA,NA,NA,96,0,0,83,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 96 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0."
7570,"18688","Høegh-Dam","GL","SIU",TRUE,"3","1792921",TRUE,NA,NA,NA,96,0,0,83,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 96 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0."
7571,"247","Joensen","FO","B",TRUE,"3","1793055",TRUE,NA,NA,NA,94,0,0,85,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 94 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0."
7571,"262","Skaale","FO","C",FALSE,"3","1793061",TRUE,NA,NA,NA,94,0,0,85,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 94 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0."
7571,"15757","Chemnitz","GL","IA",FALSE,"3","1793084",TRUE,NA,NA,NA,94,0,0,85,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 94 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0."
7571,"18688","Høegh-Dam","GL","SIU",TRUE,"3","1793099",TRUE,NA,NA,NA,94,0,0,85,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 94 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0."
7572,"247","Joensen","FO","B",TRUE,"3","1793236",TRUE,NA,NA,NA,96,0,0,83,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 96 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0."
7572,"262","Skaale","FO","C",FALSE,"3","1793243",TRUE,NA,NA,NA,96,0,0,83,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 96 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0."
7572,"15757","Chemnitz","GL","IA",FALSE,"3","1793265",TRUE,NA,NA,NA,96,0,0,83,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 96 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0."
7572,"18688","Høegh-Dam","GL","SIU",TRUE,"3","1793279",TRUE,NA,NA,NA,96,0,0,83,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 96 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0."
7573,"247","Joensen","FO","B",TRUE,"3","1793415",TRUE,NA,NA,NA,96,0,0,83,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 96 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0."
7573,"262","Skaale","FO","C",FALSE,"3","1793421",TRUE,NA,NA,NA,96,0,0,83,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 96 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0."
7573,"15757","Chemnitz","GL","IA",FALSE,"3","1793444",TRUE,NA,NA,NA,96,0,0,83,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 96 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0."
7573,"18688","Høegh-Dam","GL","SIU",TRUE,"3","1793458",TRUE,NA,NA,NA,96,0,0,83,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 96 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0."
7574,"247","Joensen","FO","B",TRUE,"3","1793595",TRUE,NA,NA,NA,97,0,0,82,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 97 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0."
7574,"262","Skaale","FO","C",FALSE,"3","1793601",TRUE,NA,NA,NA,97,0,0,82,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 97 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0."
7574,"15757","Chemnitz","GL","IA",FALSE,"3","1793623",TRUE,NA,NA,NA,97,0,0,82,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 97 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0."
7574,"18688","Høegh-Dam","GL","SIU",TRUE,"3","1793637",TRUE,NA,NA,NA,97,0,0,82,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 97 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0."
7575,"247","Joensen","FO","B",TRUE,"3","1793774",TRUE,NA,NA,NA,96,0,0,83,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 96 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0."
7575,"262","Skaale","FO","C",FALSE,"3","1793780",TRUE,NA,NA,NA,96,0,0,83,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 96 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0."
7575,"15757","Chemnitz","GL","IA",FALSE,"3","1793802",TRUE,NA,NA,NA,96,0,0,83,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 96 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0."
7575,"18688","Høegh-Dam","GL","SIU",TRUE,"3","1793816",TRUE,NA,NA,NA,96,0,0,83,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 96 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0."
7576,"247","Joensen","FO","B",TRUE,"3","1793952",TRUE,NA,NA,NA,96,0,0,83,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 96 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0."
7576,"262","Skaale","FO","C",FALSE,"3","1793958",TRUE,NA,NA,NA,96,0,0,83,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 96 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0."
7576,"15757","Chemnitz","GL","IA",FALSE,"3","1793980",TRUE,NA,NA,NA,96,0,0,83,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 96 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0."
7576,"18688","Høegh-Dam","GL","SIU",TRUE,"3","1793994",TRUE,NA,NA,NA,96,0,0,83,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 96 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0."
7577,"247","Joensen","FO","B",TRUE,"3","1794132",TRUE,NA,NA,NA,97,0,0,82,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 97 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0."
7577,"262","Skaale","FO","C",FALSE,"3","1794138",TRUE,NA,NA,NA,97,0,0,82,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 97 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0."
7577,"15757","Chemnitz","GL","IA",FALSE,"3","1794160",TRUE,NA,NA,NA,97,0,0,82,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 97 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0."
7577,"18688","Høegh-Dam","GL","SIU",TRUE,"3","1794174",TRUE,NA,NA,NA,97,0,0,82,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 97 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0."
7578,"247","Joensen","FO","B",TRUE,"3","1794310",FALSE,NA,NA,NA,11,85,0,83,2020-12-10,4,"single_party","left","Ved en fejl stemte Mette Gjerskov (S) for ændringsforslaget.","Forslaget blev forkastet. For stemte 11 (Mette Gjerskov (S), EL, ALT og UFG), imod stemte 85 (S, V, DF, RV, SF, KF, NB og LA), hverken for eller imod stemte 0."
7578,"262","Skaale","FO","C",FALSE,"3","1794316",FALSE,NA,NA,NA,11,85,0,83,2020-12-10,4,"single_party","left","Ved en fejl stemte Mette Gjerskov (S) for ændringsforslaget.","Forslaget blev forkastet. For stemte 11 (Mette Gjerskov (S), EL, ALT og UFG), imod stemte 85 (S, V, DF, RV, SF, KF, NB og LA), hverken for eller imod stemte 0."
7578,"15757","Chemnitz","GL","IA",FALSE,"3","1794339",FALSE,NA,NA,NA,11,85,0,83,2020-12-10,4,"single_party","left","Ved en fejl stemte Mette Gjerskov (S) for ændringsforslaget.","Forslaget blev forkastet. For stemte 11 (Mette Gjerskov (S), EL, ALT og UFG), imod stemte 85 (S, V, DF, RV, SF, KF, NB og LA), hverken for eller imod stemte 0."
7578,"18688","Høegh-Dam","GL","SIU",TRUE,"3","1794353",FALSE,NA,NA,NA,11,85,0,83,2020-12-10,4,"single_party","left","Ved en fejl stemte Mette Gjerskov (S) for ændringsforslaget.","Forslaget blev forkastet. For stemte 11 (Mette Gjerskov (S), EL, ALT og UFG), imod stemte 85 (S, V, DF, RV, SF, KF, NB og LA), hverken for eller imod stemte 0."
7579,"247","Joensen","FO","B",TRUE,"3","1794488",FALSE,NA,NA,NA,27,68,0,84,2020-12-10,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 27 (RV, SF, EL, ALT og UFG), imod stemte 68 (S, V, DF, Kathrine Olldag (RV), KF, NB og LA), hverken for eller imod stemte 0."
7579,"262","Skaale","FO","C",FALSE,"3","1794494",FALSE,NA,NA,NA,27,68,0,84,2020-12-10,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 27 (RV, SF, EL, ALT og UFG), imod stemte 68 (S, V, DF, Kathrine Olldag (RV), KF, NB og LA), hverken for eller imod stemte 0."
7579,"15757","Chemnitz","GL","IA",FALSE,"3","1794517",FALSE,NA,NA,NA,27,68,0,84,2020-12-10,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 27 (RV, SF, EL, ALT og UFG), imod stemte 68 (S, V, DF, Kathrine Olldag (RV), KF, NB og LA), hverken for eller imod stemte 0."
7579,"18688","Høegh-Dam","GL","SIU",TRUE,"3","1794531",FALSE,NA,NA,NA,27,68,0,84,2020-12-10,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 27 (RV, SF, EL, ALT og UFG), imod stemte 68 (S, V, DF, Kathrine Olldag (RV), KF, NB og LA), hverken for eller imod stemte 0."
7580,"247","Joensen","FO","B",TRUE,"3","1794668",TRUE,NA,NA,NA,86,10,0,83,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 86 (S, V, DF, RV, SF, KF, NB og LA), imod stemte 10 (EL, ALT og UFG), hverken for eller imod stemte 0."
7580,"262","Skaale","FO","C",FALSE,"3","1794674",TRUE,NA,NA,NA,86,10,0,83,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 86 (S, V, DF, RV, SF, KF, NB og LA), imod stemte 10 (EL, ALT og UFG), hverken for eller imod stemte 0."
7580,"15757","Chemnitz","GL","IA",FALSE,"3","1794697",TRUE,NA,NA,NA,86,10,0,83,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 86 (S, V, DF, RV, SF, KF, NB og LA), imod stemte 10 (EL, ALT og UFG), hverken for eller imod stemte 0."
7580,"18688","Høegh-Dam","GL","SIU",TRUE,"3","1794711",TRUE,NA,NA,NA,86,10,0,83,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 86 (S, V, DF, RV, SF, KF, NB og LA), imod stemte 10 (EL, ALT og UFG), hverken for eller imod stemte 0."
7581,"247","Joensen","FO","B",TRUE,"3","1794847",TRUE,NA,NA,NA,96,0,0,83,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 96 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0."
7581,"262","Skaale","FO","C",FALSE,"3","1794853",TRUE,NA,NA,NA,96,0,0,83,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 96 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0."
7581,"15757","Chemnitz","GL","IA",FALSE,"3","1794876",TRUE,NA,NA,NA,96,0,0,83,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 96 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0."
7581,"18688","Høegh-Dam","GL","SIU",TRUE,"3","1794890",TRUE,NA,NA,NA,96,0,0,83,2020-12-10,1,"single_party","left",NA,"Forslaget blev vedtaget. For stemte 96 (S, V, DF, RV, SF, EL, KF, NB, LA, ALT og UFG), imod stemte 0, hverken for eller imod stemte 0."
7582,"247","Joensen","FO","B",TRUE,"3","1795026",FALSE,NA,NA,NA,29,67,0,83,2020-12-10,1,"single_party","left",NA,"Forslaget blev forkastet. For stemte 29 (RV, SF, EL, LA, ALT og UFG), imod stemte 67 (S, V, DF, Kathrine Olldag (RV), KF og NB), hverken for eller imod stemte 0."
7582,"262","Skaale","FO","C",FALSE,"3","1795032",FALSE,NA,NA,NA,29,67,0,83,2020-12-10,1,"single_party","left",NA,"Forslaget blev forkastet. For stemte 29 (RV, SF, EL, LA, ALT og UFG), imod stemte 67 (S, V, DF, Kathrine Olldag (RV), KF og NB), hverken for eller imod stemte 0."
7582,"15757","Chemnitz","GL","IA",FALSE,"3","1795055",FALSE,NA,NA,NA,29,67,0,83,2020-12-10,1,"single_party","left",NA,"Forslaget blev forkastet. For stemte 29 (RV, SF, EL, LA, ALT og UFG), imod stemte 67 (S, V, DF, Kathrine Olldag (RV), KF og NB), hverken for eller imod stemte 0."
7582,"18688","Høegh-Dam","GL","SIU",TRUE,"3","1795069",FALSE,NA,NA,NA,29,67,0,83,2020-12-10,1,"single_party","left",NA,"Forslaget blev forkastet. For stemte 29 (RV, SF, EL, LA, ALT og UFG), imod stemte 67 (S, V, DF, Kathrine Olldag (RV), KF og NB), hverken for eller imod stemte 0."
7583,"247","Joensen","FO","B",TRUE,"3","1795205",FALSE,NA,NA,NA,17,79,0,83,2020-12-10,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 17 (DF, Kathrine Olldag (RV), KF og NB), imod stemte 79 (S, V, RV, SF, EL, LA, ALT og UFG), hverken for eller imod stemte 0."
7583,"262","Skaale","FO","C",FALSE,"3","1795211",FALSE,NA,NA,NA,17,79,0,83,2020-12-10,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 17 (DF, Kathrine Olldag (RV), KF og NB), imod stemte 79 (S, V, RV, SF, EL, LA, ALT og UFG), hverken for eller imod stemte 0."
7583,"15757","Chemnitz","GL","IA",FALSE,"3","1795234",FALSE,NA,NA,NA,17,79,0,83,2020-12-10,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 17 (DF, Kathrine Olldag (RV), KF og NB), imod stemte 79 (S, V, RV, SF, EL, LA, ALT og UFG), hverken for eller imod stemte 0."
7583,"18688","Høegh-Dam","GL","SIU",TRUE,"3","1795248",FALSE,NA,NA,NA,17,79,0,83,2020-12-10,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 17 (DF, Kathrine Olldag (RV), KF og NB), imod stemte 79 (S, V, RV, SF, EL, LA, ALT og UFG), hverken for eller imod stemte 0."
7584,"247","Joensen","FO","B",TRUE,"3","1795384",FALSE,NA,NA,NA,46,47,3,83,2020-12-10,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 46 (V, DF, Kathrine Olldag (RV), EL, KF og UFG), imod stemte 47 (S, RV, SF, LA og ALT), hverken for eller imod stemte 3 (NB)."
7584,"262","Skaale","FO","C",FALSE,"3","1795390",FALSE,NA,NA,NA,46,47,3,83,2020-12-10,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 46 (V, DF, Kathrine Olldag (RV), EL, KF og UFG), imod stemte 47 (S, RV, SF, LA og ALT), hverken for eller imod stemte 3 (NB)."
7584,"15757","Chemnitz","GL","IA",FALSE,"3","1795413",FALSE,NA,NA,NA,46,47,3,83,2020-12-10,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 46 (V, DF, Kathrine Olldag (RV), EL, KF og UFG), imod stemte 47 (S, RV, SF, LA og ALT), hverken for eller imod stemte 3 (NB)."
7584,"18688","Høegh-Dam","GL","SIU",TRUE,"3","1795427",FALSE,NA,NA,NA,46,47,3,83,2020-12-10,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 46 (V, DF, Kathrine Olldag (RV), EL, KF og UFG), imod stemte 47 (S, RV, SF, LA og ALT), hverken for eller imod stemte 3 (NB)."
7585,"247","Joensen","FO","B",TRUE,"3","1795561",FALSE,NA,NA,NA,45,47,1,86,2020-12-10,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 45 (V, DF, Kathrine Olldag (RV), EL, KF og UFG), imod stemte 47 (S, RV, SF, LA og ALT), hverken for eller imod stemte 1 (NB)."
7585,"262","Skaale","FO","C",FALSE,"3","1795567",FALSE,NA,NA,NA,45,47,1,86,2020-12-10,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 45 (V, DF, Kathrine Olldag (RV), EL, KF og UFG), imod stemte 47 (S, RV, SF, LA og ALT), hverken for eller imod stemte 1 (NB)."
7585,"15757","Chemnitz","GL","IA",FALSE,"3","1795590",FALSE,NA,NA,NA,45,47,1,86,2020-12-10,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 45 (V, DF, Kathrine Olldag (RV), EL, KF og UFG), imod stemte 47 (S, RV, SF, LA og ALT), hverken for eller imod stemte 1 (NB)."
7585,"18688","Høegh-Dam","GL","SIU",TRUE,"3","1795604",FALSE,NA,NA,NA,45,47,1,86,2020-12-10,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 45 (V, DF, Kathrine Olldag (RV), EL, KF og UFG), imod stemte 47 (S, RV, SF, LA og ALT), hverken for eller imod stemte 1 (NB)."
7586,"247","Joensen","FO","B",TRUE,"3","1795742",FALSE,NA,NA,NA,43,52,0,84,2020-12-10,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 43 (V, RV, KF, NB, LA og ALT), imod stemte 52 (S, DF, SF, EL og UFG), hverken for eller imod stemte 0."
7586,"262","Skaale","FO","C",FALSE,"3","1795748",FALSE,NA,NA,NA,43,52,0,84,2020-12-10,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 43 (V, RV, KF, NB, LA og ALT), imod stemte 52 (S, DF, SF, EL og UFG), hverken for eller imod stemte 0."
7586,"15757","Chemnitz","GL","IA",FALSE,"3","1795771",FALSE,NA,NA,NA,43,52,0,84,2020-12-10,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 43 (V, RV, KF, NB, LA og ALT), imod stemte 52 (S, DF, SF, EL og UFG), hverken for eller imod stemte 0."
7586,"18688","Høegh-Dam","GL","SIU",TRUE,"3","1795785",FALSE,NA,NA,NA,43,52,0,84,2020-12-10,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 43 (V, RV, KF, NB, LA og ALT), imod stemte 52 (S, DF, SF, EL og UFG), hverken for eller imod stemte 0."
7587,"247","Joensen","FO","B",TRUE,"3","1795920",FALSE,NA,NA,NA,43,51,0,85,2020-12-10,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 43 (V, RV, KF, NB, ALT og UFG), imod stemte 51 (S, DF, SF, EL og LA), hverken for eller imod stemte 0."
7587,"262","Skaale","FO","C",FALSE,"3","1795926",FALSE,NA,NA,NA,43,51,0,85,2020-12-10,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 43 (V, RV, KF, NB, ALT og UFG), imod stemte 51 (S, DF, SF, EL og LA), hverken for eller imod stemte 0."
7587,"15757","Chemnitz","GL","IA",FALSE,"3","1795949",FALSE,NA,NA,NA,43,51,0,85,2020-12-10,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 43 (V, RV, KF, NB, ALT og UFG), imod stemte 51 (S, DF, SF, EL og LA), hverken for eller imod stemte 0."
7587,"18688","Høegh-Dam","GL","SIU",TRUE,"3","1795964",FALSE,NA,NA,NA,43,51,0,85,2020-12-10,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 43 (V, RV, KF, NB, ALT og UFG), imod stemte 51 (S, DF, SF, EL og LA), hverken for eller imod stemte 0."
7588,"247","Joensen","FO","B",TRUE,"3","1796100",FALSE,NA,NA,NA,13,82,0,84,2020-12-10,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 13 (DF, NB og LA), imod stemte 82 (S, V, RV, SF, EL, KF, ALT og UFG), hverken for eller imod stemte 0."
7588,"262","Skaale","FO","C",FALSE,"3","1796106",FALSE,NA,NA,NA,13,82,0,84,2020-12-10,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 13 (DF, NB og LA), imod stemte 82 (S, V, RV, SF, EL, KF, ALT og UFG), hverken for eller imod stemte 0."
7588,"15757","Chemnitz","GL","IA",FALSE,"3","1796129",FALSE,NA,NA,NA,13,82,0,84,2020-12-10,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 13 (DF, NB og LA), imod stemte 82 (S, V, RV, SF, EL, KF, ALT og UFG), hverken for eller imod stemte 0."
7588,"18688","Høegh-Dam","GL","SIU",TRUE,"3","1796143",FALSE,NA,NA,NA,13,82,0,84,2020-12-10,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 13 (DF, NB og LA), imod stemte 82 (S, V, RV, SF, EL, KF, ALT og UFG), hverken for eller imod stemte 0."
7589,"247","Joensen","FO","B",TRUE,"3","1796279",FALSE,NA,NA,NA,13,81,0,85,2020-12-10,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 13 (DF, NB og LA), imod stemte 81 (S, V, RV, SF, EL, KF, ALT og UFG), hverken for eller imod stemte 0."
7589,"262","Skaale","FO","C",FALSE,"3","1796285",FALSE,NA,NA,NA,13,81,0,85,2020-12-10,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 13 (DF, NB og LA), imod stemte 81 (S, V, RV, SF, EL, KF, ALT og UFG), hverken for eller imod stemte 0."
7589,"15757","Chemnitz","GL","IA",FALSE,"3","1796308",FALSE,NA,NA,NA,13,81,0,85,2020-12-10,4,"single_party","left",NA,"Forslaget blev forkastet. For stemte 13 (DF, NB og LA), imod stemte 81 (S, V, RV, SF, EL, KF, ALT og UFG), hverken for eller imod stemte 0."
